"spygen_code","pool","replicates","date","country","region","site","subsite","subsite_andromede","component","habitat","protection","mpa_name","mpa_dist","latitude_start_DD","longitude_start_DD","latitude_end_DD","longitude_end_DD","depth_seafloor","depth_sampling","method","time_start","duration","filter","estimated_volume","flow_sensor_volume","project","lockdown","BiodivMed2023","Tele01","Pleo","Mamm01","Vert01","X16s_Metazoa","Bact02","Euka02","comments","Latitude_waypoint_start","Longitude_waypoint_start","Latitude_waypoint_end","Longitude_waypoint_end","Elevation","Time","Latitude","Longitude","extensions","Segment ID","distance_start","distance_end"
"SPY2401092","no","SPY2401091/SPY2401092",2024-05-24,"France","Occitanie","sigean","etang_sigean",NA,"lagoon","lagoon",NA,NA,NA,46.122362,11.705994,46.122362,11.705994,"0.3",0.5,"surface_transect","17:15","30",0.2,NA,28.16,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Plombs non utilises pour eviter de racler le fond.",46.122362,11.705994,46.122362,11.705994,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2401104","no","SPY2401063/SPY2401104",2024-05-24,"France","Occitanie","ayrolles",NA,NA,"lagoon","lagoon",NA,NA,NA,43.075139,3.081711,43.075139,3.081711,"0.5",0.5,"surface_transect","8:00","30",0.2,NA,26.09,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"La crepine a beaucoup racle le fond.",43.075139,3.081711,43.075139,3.081711,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2401166","no","SPY2401166/SPY2401194",2024-08-28,"France","Occitanie","banyuls","cap_abeille",NA,"coastal","rocks",NA,NA,NA,42.479364,3.149288,42.478786,3.151879,"16.2",1,"surface_transect","9:16","30",0.2,NA,29.04,"AMS",0,0,1,1,0,0,0,0,0,NA,42.479364,3.149288,42.478786,3.151879,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2401194","no","SPY2401166/SPY2401194",2024-08-28,"France","Occitanie","banyuls","cap_abeille",NA,"coastal","rocks",NA,NA,NA,42.479364,3.149288,42.478786,3.151879,"16.2",1,"surface_transect","9:16","30",0.2,NA,30.06,"AMS",0,0,1,1,0,0,0,0,0,NA,42.479364,3.149288,42.478786,3.151879,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402598","no","SPY2402598/SPY2402639",2024-07-30,"France","PACA","antibes","juan_les_pins",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.549532,7.081992,43.550045,7.10724,"22",1,"surface_transect","7:07","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,NA,43.549532,7.081992,43.550045,7.10724,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402600","no","SPY2402600/SPY2402649",2024-07-30,"France","PACA","theoule_sur_mer",NA,NA,"coastal","meadow_rocks_sandy_bed",NA,NA,NA,43.48083,6.94073,43.463586,6.928422,"38",1,"surface_transect","10:34","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Plumes d'oiseaux en surface. Déchets en surface. Passage de jet ski et bateaux à moteur dont un de pêche. Saut de poisson non identifié. Bouée de pêche (casier ou filet) à 50m",43.48083,6.94073,43.463586,6.928422,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402631","no","SPY2402631/SPY2402648",2024-08-04,"France","PACA","port_saint_louis_du_rhone","port_de_bouc_fos_sur_mer",NA,"coastal","rocks_sandy_bed",NA,NA,NA,43.39319,4.938421,43.38951,4.962326,"17",1,"surface_transect","16:10","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Clapot et vent de dos. Zone avec pétroliers et cargots de transport à proximité",43.39319,4.938421,43.38951,4.962326,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402632","no","SPY2402632/SPY2402641",2024-07-31,"France","PACA","saint_tropez","cap_camarat_ramatuelle",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.195969,6.687612,43.189267,6.663813,"24",1,"surface_transect","8:13","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Présence de nombreuses méduses roses. Passage à proximité des bouées des 300m. Passage d'un catamaran au moteur à proximité du transect",43.195969,6.687612,43.189267,6.663813,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402634","no","SPY2402634/SPY2402659",2024-08-02,"France","PACA","saint_cyr_sur_mer","saint_cyr_sur_mer_la_ciotat",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.174964,5.675926,43.181153,5.650793,"18",1,"surface_transect","10:10","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Morceaux de bois en surface. Bouée des 300 m de baignade à proximité. Passage d'une planche à foil, d'un bateau à moteur et d'un bateau de pêche à proximité. Déchets plastiques en surface",43.174964,5.675926,43.181153,5.650793,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402635","no","SPY2402635/SPY2402667",2024-08-01,"France","PACA","giens_porquerolles","presquile_giens_porquerolles",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.020734,6.170571,43.013201,6.141843,"28",1,"surface_transect","10:50","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Passage à proximité du transect de bateaux à moteur et d'un bateau de transport de marchandises (Hyères - Porquerolles)",43.020734,6.170571,43.013201,6.141843,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402636","no","SPY2402636/SPY2402647",2024-08-05,"France","PACA","port_saint_louis_du_rhone","delta_du_rhone",NA,"coastal","sandy_bed",NA,NA,NA,43.315932,4.836469,43.322778,4.812978,"14",1,"surface_transect","9:33","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Clapot et vent de face. Zone de bouées de pêcheur (filets ou casiers). Sterns en chasse",43.315932,4.836469,43.322778,4.812978,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402639","no","SPY2402598/SPY2402639",2024-07-30,"France","PACA","antibes","juan_les_pins",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.55008,7.108371,43.54956,7.082304,"23",1,"surface_transect","6:22","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,NA,43.55008,7.108371,43.54956,7.082304,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402640","no","SPY2402640/SPY2402665",2024-07-31,"France","PACA","saint_tropez","cap_saint_tropez",NA,"coastal","meadow_rocks_sandy_bed",NA,NA,NA,43.26238,6.717086,43.254253,6.740868,"20",1,"surface_transect","6:27","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Passage sur notre propre sillage. Frétillement de banc de poissons à la surface. Passage à proximité d'une bouée de pêche (extrémité d'un filet)",43.26238,6.717086,43.254253,6.740868,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402641","no","SPY2402632/SPY2402641",2024-07-31,"France","PACA","saint_tropez","cap_camarat_ramatuelle",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.189147,6.663421,43.196259,6.688708,"24",1,"surface_transect","8:56","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Présence de nombreuses méduses roses. Passage à proximité des bouées des 300m. Déviation du transect car bateau de plongeurs à l'arrêt. Déchets organiques en surface. Morceau de bois en surface",43.189147,6.663421,43.196259,6.688708,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402642","no","SPY2402642/SPY2402650",2024-07-29,"France","PACA","nice","aeroport",NA,"coastal","rocks_sandy_bed",NA,NA,NA,43.646946,7.219814,43.664214,7.23349,"26",1,"surface_transect","7:57","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"contamination d'origine humaine à proximité de la crépine. Même tuyau et crépine utilisé que sur le transect retour de Nice",43.646946,7.219814,43.664214,7.23349,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402643","no","SPY2402643/SPY2402656",2024-08-01,"France","PACA","giens_hyeres","presquile_giens_hyeres",NA,"coastal","meadow",NA,NA,NA,43.069277,6.20312,43.048079,6.19868,"20",1,"surface_transect","7:08","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Plume d'oiseaux",43.069277,6.20312,43.048079,6.19868,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402644","no","SPY2402644/SPY2402663",2024-07-30,"France","PACA","saint-raphael",NA,NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.406428,6.793234,43.411678,6.819455,"23",1,"surface_transect","14:42","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Passage entre deux bouées de pêcheur soit au dessus d'un filet de pêche. Passages de jet ski, bateaux à moteur dont vedette. Plumes d'oiseaux et morceaux de bois en surface",43.406428,6.793234,43.411678,6.819455,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402647","no","SPY2402636/SPY2402647",2024-08-05,"France","PACA","port_saint_louis_du_rhone","delta_du_rhone",NA,"coastal","sandy_bed",NA,NA,NA,43.322934,4.812355,43.31548,4.837976,"13",1,"surface_transect","10:15","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Zone de bouées de pêcheur (filets ou casiers). Sterns et mouettes en chasse",43.322934,4.812355,43.31548,4.837976,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402648","no","SPY2402631/SPY2402648",2024-08-04,"France","PACA","port_saint_louis_du_rhone","port_de_bouc_fos_sur_mer",NA,"coastal","rocks_sandy_bed",NA,NA,NA,43.389401,4.962772,43.393256,4.937448,"17",1,"surface_transect","16:54","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Clapot et vent de face. Zone avec pétroliers et cargots de transport à proximité. Cordage en surface. Deux arrêts de pompe pendant 30 secondes chacun. Ajout de 1 minutes de filtration supplémentaire",43.389401,4.962772,43.393256,4.937448,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402649","no","SPY2402600/SPY2402649",2024-07-30,"France","PACA","theoule_sur_mer",NA,NA,"coastal","meadow_rocks_sandy_bed",NA,NA,NA,43.463011,6.928019,43.480677,6.94094,"33",1,"surface_transect","11:26","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Plumes d'oiseaux en surface. Déchets en surface. Passage bateaux à moteur. Bouée de pêche (casier ou filet) à 50m",43.463011,6.928019,43.480677,6.94094,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402650","no","SPY2402642/SPY2402650",2024-07-29,"France","PACA","nice","aeroport",NA,"coastal","rocks_sandy_bed",NA,NA,NA,43.664271,7.233685,43.647522,7.220195,"31",1,"surface_transect","8:38","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"banc de castagnoles aperçu à travers la surface. Même tuyau et crépine utilisé que sur le transect aller de Nice",43.664271,7.233685,43.647522,7.220195,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402651","no","SPY2402651/SPY2402664",2024-07-29,"France","PACA","villeneuve_loubet",NA,NA,"coastal","sandy_bed",NA,NA,NA,43.628041,7.138928,43.609587,7.135621,"51",1,"surface_transect","11:50","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Problème de pompe avant démarrage donc demi tour avec le pneumatique au moteur sur le transect. 11h53 : arrêt de la pompe pendant 30 sec  (LVD rouge). Présence de jet skis et du catamaran au moteur sur le transect. Bouée de pêcheur (filet ou casier) à proximité du transect. Une partie de la solution buffer a été renversée donc la partie basse n'a pas été remplie au maximum",43.628041,7.138928,43.609587,7.135621,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402656","no","SPY2402643/SPY2402656",2024-08-01,"France","PACA","giens_hyeres","presquile_giens_hyeres",NA,"coastal","meadow",NA,NA,NA,43.048963,6.198903,43.069832,6.203442,"20",1,"surface_transect","6:23","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Déchet plastique et morceau de bois en surface. Plusieurs goelands en surface",43.048963,6.198903,43.069832,6.203442,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402657","no","SPY2402657/SPY2402660",2024-08-05,"France","PACA","beauduc","phare_beauduc",NA,"coastal","sandy_bed",NA,NA,NA,43.34559,4.569003,43.358711,4.551539,"17",1,"surface_transect","13:30","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Zone de bouées de pêcheur (filets ou casiers)",43.34559,4.569003,43.358711,4.551539,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402658","no","SPY2402658/SPY2402666",2024-08-04,"France","PACA","port_saint_louis_du_rhone_fos_sur_mer",NA,NA,"coastal","sandy_bed",NA,NA,NA,43.374527,4.933193,43.350778,4.929452,"21",1,"surface_transect","17:43","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Fort clapot et vent de face avec entrée d'eau dans la zone stérilisée. Catamaran à moteur à proximité . Saut d'un poisson non identifié",43.374527,4.933193,43.350778,4.929452,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402659","no","SPY2402634/SPY2402659",2024-08-02,"France","PACA","saint_cyr_sur_mer","saint_cyr_sur_mer_la_ciotat",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.181271,5.650305,43.175314,5.674374,"18",1,"surface_transect","10:52","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Déchets plastiques en surface. Passage de jet ski, d'un bateau à moteur à proximité. Morceaux de bois et déchets organiques en surface. Bouée des 300 m de baignade à proximité",43.181271,5.650305,43.175314,5.674374,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402660","no","SPY2402657/SPY2402660",2024-08-05,"France","PACA","beauduc","phare_beauduc",NA,"coastal","sandy_bed",NA,NA,NA,43.359017,4.551508,43.342499,4.573227,"18",1,"surface_transect","14:12","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Zone de bouées de pêcheur (filets ou casiers). Passage de deux bateaux sur le transect",43.359017,4.551508,43.342499,4.573227,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402663","no","SPY2402644/SPY2402663",2024-07-30,"France","PACA","saint-raphael",NA,NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.412031,6.82082,43.406425,6.794286,"21",1,"surface_transect","13:54","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Poisson mort en surface non identifié contre pneumatique. Passage de jet ski, bateaux à moteur dont vedette. Passage entre deux bouées de pêcheur soit au dessus d'un filet de pêche",43.412031,6.82082,43.406425,6.794286,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402664","no","SPY2402651/SPY2402664",2024-07-29,"France","PACA","villeneuve_loubet",NA,NA,"coastal","sandy_bed",NA,NA,NA,43.609905,7.13572,43.629605,7.140076,"54",1,"surface_transect","12:44","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Présence de jet skis et du catamaran au moteur sur le transect. Observation d'un poisson-volant. Eaux noires en surface sur le transect",43.609905,7.13572,43.629605,7.140076,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402665","no","SPY2402640/SPY2402665",2024-07-31,"France","PACA","saint_tropez","cap_saint_tropez",NA,"coastal","meadow_rocks_sandy_bed",NA,NA,NA,43.253467,6.741633,43.262884,6.715781,"20",1,"surface_transect","7:15","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Frétillement de banc de poissons à la surface. Passage à proximité d'une bouée de pêche (extrémité d'un filet). Yacht au moteur qui coupe le transect. Présence de morceaux de bois en surface",43.253467,6.741633,43.262884,6.715781,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402666","no","SPY2402658/SPY2402666",2024-08-04,"France","PACA","port_saint_louis_du_rhone_fos_sur_mer",NA,NA,"coastal","sandy_bed",NA,NA,NA,43.350994,4.929464,43.370538,4.932502,"22",1,"surface_transect","18:24","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Clapot et vent de dos",43.350994,4.929464,43.370538,4.932502,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2402667","no","SPY2402635/SPY2402667",2024-08-01,"France","PACA","giens_porquerolles","presquile_giens_porquerolles",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.014249,6.147824,43.020585,6.170399,"27",1,"surface_transect","10:02","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Passage à proximité du transect de bateaux à moteur et d'une vedette de passagers",43.014249,6.147824,43.020585,6.170399,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2403574","no","SPY2403574/SPY2403591",2024-08-27,"France","Occitanie","argeles","anse_du_portell",NA,"coastal","rocks",NA,NA,NA,42.532084,3.08313,42.537755,3.060189,"7.3",1,"surface_transect","15:04","30",0.2,NA,31.58,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,NA,42.532084,3.08313,42.537755,3.060189,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2403575","no","SPY2403575/SPY2403579",2024-08-28,"France","Occitanie","banyuls","cap_cerbere",NA,"coastal","rocks",NA,NA,NA,42.434186,3.175322,42.437209,3.174485,"14.2",1,"surface_transect","10:18","30",0.2,NA,30.35,"AMS",0,0,1,1,0,0,0,0,0,NA,42.434186,3.175322,42.437209,3.174485,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2403578","no","SPY2403578/SPY2403586",2024-08-27,"France","Occitanie","port_vendres","cap_bear",NA,"coastal","rocks",NA,NA,NA,42.5182217,3.132821,42.523301,3.112172,"9.3",1,"surface_transect","14:17","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,NA,42.518221,3.132837,42.523277,3.112214,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2403579","no","SPY2403575/SPY2403579",2024-08-28,"France","Occitanie","banyuls","cap_cerbere",NA,"coastal","rocks",NA,NA,NA,42.434186,3.175322,42.437209,3.174485,"14.2",1,"surface_transect","10:18","30",0.2,NA,30.31,"AMS",0,0,1,1,0,0,0,0,0,NA,42.434186,3.175322,42.437209,3.174485,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2403582","no","SPY2403582/SPY2403590",2024-08-28,"France","Occitanie","banyuls","rederis",NA,"coastal","rocks",NA,NA,NA,42.462054,3.161286,42.465461,3.163801,"9.7",1,"surface_transect","11:10","30",0.2,NA,31.1,"AMS",0,0,1,1,0,0,0,0,0,NA,42.462054,3.161286,42.465461,3.163801,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2403586","no","SPY2403578/SPY2403586",2024-08-27,"France","Occitanie","port_vendres","cap_bear",NA,"coastal","rocks",NA,NA,NA,42.5182217,3.132821,42.523301,3.112172,"9.3",1,"surface_transect","14:17","30",0.2,NA,30.04,"AMS",0,0,1,1,0,0,0,0,0,NA,42.518221,3.132837,42.523277,3.112214,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2403590","no","SPY2403582/SPY2403590",2024-08-28,"France","Occitanie","banyuls","rederis",NA,"coastal","rocks",NA,NA,NA,42.462054,3.161286,42.465461,3.163801,"9.7",1,"surface_transect","11:10","30",0.2,NA,30.31,"AMS",0,0,1,1,0,0,0,0,0,NA,42.462054,3.161286,42.465461,3.163801,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2403591","no","SPY2403574/SPY2403591",2024-08-27,"France","Occitanie","argeles","anse_du_portell",NA,"coastal","rocks",NA,NA,NA,42.532084,3.08313,42.537755,3.060189,"7.3",1,"surface_transect","15:04","30",0.2,NA,29.14,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,NA,42.532084,3.08313,42.537755,3.060189,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2405816","no","SPY2405804/SPY2405816",2025-06-05,"France","Occitanie","agde",NA,NA,"harbour","harbour",NA,NA,NA,43.275553,3.509762,43.275553,3.509762,NA,NA,"surface_transect","10:50","30",0.2,30,NA,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"",43.275553,3.509762,43.275553,3.509762,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2405804","no","SPY2405804/SPY2405816",2025-06-05,"France","Occitanie","agde",NA,NA,"harbour","harbour",NA,NA,NA,43.275553,3.509762,43.275553,3.509762,NA,NA,"surface_transect","10:50","30",0.2,30,NA,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"",43.275553,3.509762,43.275553,3.509762,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2405800","no","SPY2405800/SPY2405805",2025-06-05,"France","Occitanie","agde","grau",NA,"lagoon",NA,NA,NA,NA,43.288944,3.444858,43.288944,3.444858,NA,NA,"surface_transect","14:10","30",0.2,30,NA,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"",43.288944,3.444858,43.288944,3.444858,NA,NA,NA,NA,NA,NA,NA,NA
"SPY2405805","no","SPY2405800/SPY2405805",2025-06-05,"France","Occitanie","agde","grau",NA,"lagoon",NA,NA,NA,NA,43.288945,3.444859,43.288945,3.444859,NA,NA,"surface_transect","14:10","30",0.2,30,NA,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"",43.288944,3.444858,43.288944,3.444858,NA,NA,NA,NA,NA,NA,NA,NA
"SPY233951","no","SPY233951/SPY233958",2023-08-25,"France","Corse","calvi","port_calvi",NA,"harbour",NA,NA,NA,NA,42.563468,8.757588,NA,NA,"7",1,"surface_transect","18:35","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,42.563468,8.757588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPY233958","no","SPY233951/SPY233958",2023-08-25,"France","Corse","calvi","port_calvi",NA,"harbour",NA,NA,NA,NA,42.563468,8.757588,NA,NA,"7",1,"surface_transect","18:35","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,42.563468,8.757588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPY234006","no","SPY234006/SPY234014",2023-09-03,"Italy","Toscane","giannutri","giannutri",NA,"coastal",NA,NA,NA,NA,42.252949,11.115076,NA,NA,"6",1,"surface_transect","12:18","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,42.252949,11.115076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPY234014","no","SPY234006/SPY234014",2023-09-03,"Italy","Toscane","giannutri","giannutri",NA,"coastal",NA,NA,NA,NA,42.252949,11.115076,NA,NA,"6",1,"surface_transect","12:18","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,42.252949,11.115076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
